meter_id,total_kwh,peak_kwh,peak_ratio,cluster_name,cooling_load,base_load,policy_level
MAC000079,14142.5759996,4882.447997,0.3452304585202931,Evening Peak,3196.86703550708,14147.616978106194,Level 1 - Communication
MAC000080,2020.0260001,876.9030001,0.4341048085799834,Evening Peak,324.6655598747191,2014.539940175281,Level 2 - TOU Pricing
MAC000081,10285.9250004,3746.0899998,0.364195733456575,Evening Peak,1155.9093843158812,10309.338423479403,Level 3 - Demand Response
MAC000082,3220.1680008,1359.2030003,0.42209071078351423,Evening Peak,659.3199748483872,3217.456353262903,Level 2 - TOU Pricing
MAC000083,11741.5289998,3881.7899996,0.3306034503399106,Evening Peak,2553.521293715881,11779.039465059306,Level 1 - Communication
MAC000084,10940.0509994,3539.3170002,0.3235192413997075,Evening Peak,710.1955712156331,10941.296588726302,Level 1 - Communication
MAC000085,22356.6770039,10327.0390032,0.4619219126974239,Evening Peak,2916.7852414001236,22369.292796728165,Level 3 - Demand Response
MAC000086,4951.3129992,1149.426,0.2321456955328246,Night Owl,834.09536427866,4951.577604754715,Level 1 - Communication
MAC000087,12800.4650003,4494.9510003,0.3511552900769349,Evening Peak,1125.8123169134326,12805.42252652189,Level 3 - Demand Response
MAC000088,12888.4170001,4558.6719993,0.3537030187077769,Evening Peak,1093.424776541791,12861.008071096767,Level 3 - Demand Response
MAC000089,5795.9780002,2516.0490008,0.434102579532424,Evening Peak,1242.9754902597017,5807.244498957462,Level 2 - TOU Pricing
MAC000090,13156.0379979,3700.9989977,0.28131562087999157,Night Owl,2319.1363307220145,13187.505979230225,Level 1 - Communication
MAC000091,5101.2249995,1664.5569995,0.3263053481591486,Evening Peak,674.4239076996265,5105.975325367538,Level 1 - Communication
MAC000092,4110.0869991,1310.3749995,0.3188192852820238,Daytime Active,749.9122880952737,4116.938613522264,Level 1 - Communication
MAC000093,9291.1920001,4118.5900004,0.44327896790376,Evening Peak,1034.5551950190304,9286.648852090671,Level 3 - Demand Response
MAC000094,8072.9989998,2558.7409995,0.31695049133084124,Evening Peak,1402.9433369415729,8078.735223269414,Level 1 - Communication
MAC000095,4992.04,1765.6480003,0.353692678804657,Evening Peak,761.0754686064319,4993.222419601838,Level 2 - TOU Pricing
MAC000096,23340.5069978,8131.4919987,0.3483854056583453,Evening Peak,2819.795137750622,23386.684694203108,Level 1 - Communication
MAC000097,15817.9129999,6133.7909988,0.3877749864244909,Evening Peak,1663.3118044420403,15826.172177961318,Level 3 - Demand Response
MAC000098,9166.0520011,3744.6560004,0.4085353214176191,Evening Peak,819.8812799382017,9176.054415588766,Level 3 - Demand Response
MAC000099,3551.7210001,1178.7390002,0.33187826413358823,Evening Peak,220.99667916007462,3551.2705200011196,Level 1 - Communication
MAC000100,9726.392999400001,3309.9800003,0.3403090951089664,Evening Peak,1013.8041740502487,9728.388509968408,Level 1 - Communication
MAC000101,9098.9510005,2965.3540002,0.3259006450344715,Daytime Active,1026.3337800462684,9102.573178263185,Level 1 - Communication
MAC000102,2627.8259997,812.6409999,0.30924459990607195,Evening Peak,288.86577057455924,2630.8403309323676,Level 1 - Communication
MAC000103,17131.975,6229.8479996,0.36363863475168506,Evening Peak,2454.736985100424,17166.41466468006,Level 3 - Demand Response
MAC000104,6381.1990015,2884.1650006,0.45197853881723987,Evening Peak,1063.4466293611458,6396.4761559302615,Level 2 - TOU Pricing
MAC000105,40441.9499958,15457.3319975,0.3822103533362086,Evening Peak,6000.564554534309,40540.58301961372,Level 3 - Demand Response
MAC000106,10622.4579996,3674.2940002,0.34589866115153006,Evening Peak,1044.838299807347,10632.60784019527,Level 1 - Communication
MAC000107,5372.3859994,1750.5069998,0.325834182427603,Daytime Active,564.946743344458,5379.001902260524,Level 1 - Communication
MAC000108,2789.853,1082.595,0.38804732722476776,Daytime Active,173.46817185554184,2788.1815990037358,Level 2 - TOU Pricing
MAC000109,5333.4630002,1811.9289998,0.3397284278023592,Evening Peak,501.2673961120797,5330.488697586053,Level 1 - Communication
MAC000110,13261.3349988,5505.2939993,0.41513874732809075,Evening Peak,1564.5470280196764,13277.66476571457,Level 3 - Demand Response
MAC000111,8273.341,3004.6950002,0.36317794711954937,Evening Peak,849.5599950000006,8268.883525,Level 3 - Demand Response
MAC000112,10382.8799999,3307.3460005,0.3185384017278302,Daytime Active,1474.6885789000003,10415.15809965,Level 1 - Communication
